Supermarket,Locality,Product_Name,Category,Date,Day_of_Week,Quantity_Sold,Price_per_kg,Discounted_Price,Holiday,Weather,Promotion
DailyGro,Indiranagar,Potatoes,Vegetable,30-05-2024,Thursday,87,18 INR,18 INR,No,Rainy,No
DailyGro,Indiranagar,Spinach,Leafy Green,30-05-2024,Thursday,110,15 INR,0 INR,Yes,Rainy,No
CityVeg,Indiranagar,Tomatoes,Vegetable,30-05-2024,Thursday,110,30 INR,30 INR,Yes,Cloudy,No
CityVeg,Indiranagar,Apples,Fruit,30-05-2024,Thursday,73,60 INR,45 INR,No,Rainy,No
CityVeg,Indiranagar,Cabbage,Vegetable,30-05-2024,Thursday,85,20 INR,15 INR,No,Clear,Yes
CityVeg,Indiranagar,Bananas,Fruit,30-05-2024,Thursday,132,25 INR,25 INR,Yes,Rainy,Yes
CityVeg,Indiranagar,Potatoes,Vegetable,30-05-2024,Thursday,114,18 INR,18 INR,Yes,Clear,No
CityVeg,Indiranagar,Spinach,Leafy Green,30-05-2024,Thursday,162,15 INR,0 INR,Yes,Rainy,No
QuickKart,Indiranagar,Tomatoes,Vegetable,30-05-2024,Thursday,135,30 INR,15 INR,No,Clear,Yes
QuickKart,Indiranagar,Apples,Fruit,30-05-2024,Thursday,134,60 INR,45 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Cabbage,Vegetable,30-05-2024,Thursday,58,20 INR,10 INR,No,Rainy,No
QuickKart,Indiranagar,Bananas,Fruit,30-05-2024,Thursday,122,25 INR,10 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Potatoes,Vegetable,30-05-2024,Thursday,98,18 INR,18 INR,Yes,Rainy,Yes
QuickKart,Indiranagar,Spinach,Leafy Green,30-05-2024,Thursday,83,15 INR,0 INR,No,Cloudy,Yes
FreshMart,Indiranagar,Tomatoes,Vegetable,31-05-2024,Friday,105,30 INR,20 INR,No,Rainy,Yes
FreshMart,Indiranagar,Apples,Fruit,31-05-2024,Friday,128,60 INR,55 INR,No,Clear,No
FreshMart,Indiranagar,Cabbage,Vegetable,31-05-2024,Friday,115,20 INR,20 INR,No,Rainy,Yes
FreshMart,Indiranagar,Bananas,Fruit,31-05-2024,Friday,73,25 INR,10 INR,No,Cloudy,Yes
FreshMart,Indiranagar,Potatoes,Vegetable,31-05-2024,Friday,122,18 INR,8 INR,Yes,Clear,No
FreshMart,Indiranagar,Spinach,Leafy Green,31-05-2024,Friday,80,15 INR,5 INR,Yes,Clear,No
UrbanBite,Indiranagar,Tomatoes,Vegetable,31-05-2024,Friday,106,30 INR,30 INR,No,Cloudy,No
UrbanBite,Indiranagar,Apples,Fruit,31-05-2024,Friday,90,60 INR,55 INR,No,Rainy,No
UrbanBite,Indiranagar,Cabbage,Vegetable,31-05-2024,Friday,93,20 INR,20 INR,No,Cloudy,No
UrbanBite,Indiranagar,Bananas,Fruit,31-05-2024,Friday,122,25 INR,15 INR,No,Cloudy,Yes
UrbanBite,Indiranagar,Potatoes,Vegetable,31-05-2024,Friday,68,18 INR,18 INR,No,Cloudy,Yes
UrbanBite,Indiranagar,Spinach,Leafy Green,31-05-2024,Friday,158,15 INR,5 INR,No,Cloudy,Yes
DailyGro,Indiranagar,Tomatoes,Vegetable,31-05-2024,Friday,45,30 INR,25 INR,Yes,Rainy,No
DailyGro,Indiranagar,Apples,Fruit,31-05-2024,Friday,82,60 INR,45 INR,Yes,Rainy,Yes
DailyGro,Indiranagar,Cabbage,Vegetable,31-05-2024,Friday,111,20 INR,5 INR,Yes,Cloudy,No
DailyGro,Indiranagar,Bananas,Fruit,31-05-2024,Friday,117,25 INR,15 INR,No,Rainy,No
DailyGro,Indiranagar,Potatoes,Vegetable,31-05-2024,Friday,96,18 INR,3 INR,Yes,Rainy,Yes
DailyGro,Indiranagar,Spinach,Leafy Green,31-05-2024,Friday,98,15 INR,5 INR,Yes,Cloudy,Yes
CityVeg,Indiranagar,Tomatoes,Vegetable,31-05-2024,Friday,112,30 INR,20 INR,No,Cloudy,No
CityVeg,Indiranagar,Apples,Fruit,31-05-2024,Friday,93,60 INR,60 INR,Yes,Rainy,No
CityVeg,Indiranagar,Cabbage,Vegetable,31-05-2024,Friday,141,20 INR,5 INR,Yes,Clear,Yes
CityVeg,Indiranagar,Bananas,Fruit,31-05-2024,Friday,125,25 INR,15 INR,No,Clear,Yes
CityVeg,Indiranagar,Potatoes,Vegetable,31-05-2024,Friday,126,18 INR,3 INR,No,Clear,Yes
CityVeg,Indiranagar,Spinach,Leafy Green,31-05-2024,Friday,71,15 INR,0 INR,No,Clear,No
QuickKart,Indiranagar,Tomatoes,Vegetable,31-05-2024,Friday,97,30 INR,15 INR,Yes,Clear,No
QuickKart,Indiranagar,Apples,Fruit,31-05-2024,Friday,90,60 INR,45 INR,Yes,Cloudy,No
QuickKart,Indiranagar,Cabbage,Vegetable,31-05-2024,Friday,69,20 INR,20 INR,Yes,Rainy,Yes
QuickKart,Indiranagar,Bananas,Fruit,31-05-2024,Friday,110,25 INR,15 INR,No,Cloudy,Yes
QuickKart,Indiranagar,Potatoes,Vegetable,31-05-2024,Friday,83,18 INR,8 INR,Yes,Clear,Yes
QuickKart,Indiranagar,Spinach,Leafy Green,31-05-2024,Friday,119,15 INR,10 INR,No,Rainy,Yes
FreshMart,Indiranagar,Tomatoes,Vegetable,01-06-2024,Saturday,67,30 INR,20 INR,Yes,Clear,No
FreshMart,Indiranagar,Apples,Fruit,01-06-2024,Saturday,151,60 INR,45 INR,No,Clear,Yes
FreshMart,Indiranagar,Cabbage,Vegetable,01-06-2024,Saturday,73,20 INR,20 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Bananas,Fruit,01-06-2024,Saturday,106,25 INR,10 INR,Yes,Clear,No
FreshMart,Indiranagar,Potatoes,Vegetable,01-06-2024,Saturday,123,18 INR,18 INR,Yes,Cloudy,No
FreshMart,Indiranagar,Spinach,Leafy Green,01-06-2024,Saturday,82,15 INR,0 INR,Yes,Clear,Yes
UrbanBite,Indiranagar,Tomatoes,Vegetable,01-06-2024,Saturday,125,30 INR,30 INR,Yes,Cloudy,No
UrbanBite,Indiranagar,Apples,Fruit,01-06-2024,Saturday,63,60 INR,45 INR,No,Clear,Yes
UrbanBite,Indiranagar,Cabbage,Vegetable,01-06-2024,Saturday,143,20 INR,15 INR,No,Rainy,Yes
UrbanBite,Indiranagar,Bananas,Fruit,01-06-2024,Saturday,100,25 INR,20 INR,Yes,Cloudy,Yes
UrbanBite,Indiranagar,Potatoes,Vegetable,01-06-2024,Saturday,82,18 INR,13 INR,No,Clear,Yes
UrbanBite,Indiranagar,Spinach,Leafy Green,01-06-2024,Saturday,91,15 INR,10 INR,No,Cloudy,Yes
DailyGro,Indiranagar,Tomatoes,Vegetable,01-06-2024,Saturday,124,30 INR,30 INR,Yes,Clear,Yes
DailyGro,Indiranagar,Apples,Fruit,01-06-2024,Saturday,82,60 INR,45 INR,Yes,Rainy,No
DailyGro,Indiranagar,Cabbage,Vegetable,01-06-2024,Saturday,77,20 INR,5 INR,Yes,Cloudy,Yes
DailyGro,Indiranagar,Bananas,Fruit,01-06-2024,Saturday,93,25 INR,15 INR,No,Rainy,Yes
DailyGro,Indiranagar,Potatoes,Vegetable,01-06-2024,Saturday,64,18 INR,13 INR,No,Cloudy,Yes
DailyGro,Indiranagar,Spinach,Leafy Green,01-06-2024,Saturday,154,15 INR,0 INR,No,Rainy,No
CityVeg,Indiranagar,Tomatoes,Vegetable,01-06-2024,Saturday,83,30 INR,25 INR,No,Clear,No
CityVeg,Indiranagar,Apples,Fruit,01-06-2024,Saturday,124,60 INR,60 INR,No,Clear,Yes
CityVeg,Indiranagar,Cabbage,Vegetable,01-06-2024,Saturday,106,20 INR,15 INR,No,Cloudy,No
CityVeg,Indiranagar,Bananas,Fruit,01-06-2024,Saturday,70,25 INR,15 INR,No,Cloudy,No
CityVeg,Indiranagar,Potatoes,Vegetable,01-06-2024,Saturday,99,18 INR,8 INR,Yes,Clear,Yes
CityVeg,Indiranagar,Spinach,Leafy Green,01-06-2024,Saturday,123,15 INR,10 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Tomatoes,Vegetable,01-06-2024,Saturday,94,30 INR,25 INR,No,Clear,Yes
QuickKart,Indiranagar,Apples,Fruit,01-06-2024,Saturday,135,60 INR,45 INR,Yes,Rainy,Yes
QuickKart,Indiranagar,Cabbage,Vegetable,01-06-2024,Saturday,130,20 INR,15 INR,Yes,Clear,No
QuickKart,Indiranagar,Bananas,Fruit,01-06-2024,Saturday,127,25 INR,20 INR,Yes,Rainy,Yes
QuickKart,Indiranagar,Potatoes,Vegetable,01-06-2024,Saturday,86,18 INR,8 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Spinach,Leafy Green,01-06-2024,Saturday,67,15 INR,5 INR,Yes,Clear,No
FreshMart,Indiranagar,Tomatoes,Vegetable,02-06-2024,Sunday,81,30 INR,25 INR,No,Rainy,No
FreshMart,Indiranagar,Apples,Fruit,02-06-2024,Sunday,105,60 INR,60 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Cabbage,Vegetable,02-06-2024,Sunday,116,20 INR,5 INR,Yes,Clear,No
FreshMart,Indiranagar,Bananas,Fruit,02-06-2024,Sunday,34,25 INR,25 INR,No,Rainy,No
FreshMart,Indiranagar,Potatoes,Vegetable,02-06-2024,Sunday,99,18 INR,3 INR,Yes,Rainy,Yes
FreshMart,Indiranagar,Spinach,Leafy Green,02-06-2024,Sunday,104,15 INR,0 INR,Yes,Rainy,No
UrbanBite,Indiranagar,Tomatoes,Vegetable,02-06-2024,Sunday,91,30 INR,20 INR,Yes,Cloudy,No
UrbanBite,Indiranagar,Apples,Fruit,02-06-2024,Sunday,138,60 INR,60 INR,No,Clear,No
UrbanBite,Indiranagar,Cabbage,Vegetable,02-06-2024,Sunday,112,20 INR,20 INR,No,Clear,Yes
UrbanBite,Indiranagar,Bananas,Fruit,02-06-2024,Sunday,139,25 INR,20 INR,No,Cloudy,Yes
UrbanBite,Indiranagar,Potatoes,Vegetable,02-06-2024,Sunday,93,18 INR,13 INR,No,Clear,Yes
UrbanBite,Indiranagar,Spinach,Leafy Green,02-06-2024,Sunday,128,15 INR,10 INR,Yes,Rainy,Yes
DailyGro,Indiranagar,Tomatoes,Vegetable,02-06-2024,Sunday,149,30 INR,30 INR,No,Clear,No
DailyGro,Indiranagar,Apples,Fruit,02-06-2024,Sunday,139,60 INR,60 INR,Yes,Rainy,Yes
DailyGro,Indiranagar,Cabbage,Vegetable,02-06-2024,Sunday,67,20 INR,5 INR,Yes,Clear,No
DailyGro,Indiranagar,Bananas,Fruit,02-06-2024,Sunday,92,25 INR,25 INR,Yes,Cloudy,No
DailyGro,Indiranagar,Potatoes,Vegetable,02-06-2024,Sunday,89,18 INR,8 INR,Yes,Clear,No
DailyGro,Indiranagar,Spinach,Leafy Green,02-06-2024,Sunday,114,15 INR,10 INR,Yes,Rainy,Yes
CityVeg,Indiranagar,Tomatoes,Vegetable,02-06-2024,Sunday,120,30 INR,15 INR,No,Rainy,No
CityVeg,Indiranagar,Apples,Fruit,02-06-2024,Sunday,74,60 INR,45 INR,Yes,Rainy,Yes
CityVeg,Indiranagar,Cabbage,Vegetable,02-06-2024,Sunday,102,20 INR,5 INR,Yes,Clear,No
CityVeg,Indiranagar,Bananas,Fruit,02-06-2024,Sunday,39,25 INR,15 INR,Yes,Clear,No
CityVeg,Indiranagar,Potatoes,Vegetable,02-06-2024,Sunday,143,18 INR,3 INR,Yes,Cloudy,No
CityVeg,Indiranagar,Spinach,Leafy Green,02-06-2024,Sunday,84,15 INR,5 INR,Yes,Cloudy,No
QuickKart,Indiranagar,Tomatoes,Vegetable,02-06-2024,Sunday,101,30 INR,30 INR,Yes,Cloudy,No
QuickKart,Indiranagar,Apples,Fruit,02-06-2024,Sunday,90,60 INR,55 INR,Yes,Clear,Yes
QuickKart,Indiranagar,Cabbage,Vegetable,02-06-2024,Sunday,134,20 INR,15 INR,No,Rainy,Yes
QuickKart,Indiranagar,Bananas,Fruit,02-06-2024,Sunday,14,25 INR,10 INR,Yes,Clear,Yes
QuickKart,Indiranagar,Potatoes,Vegetable,02-06-2024,Sunday,99,18 INR,13 INR,No,Clear,No
QuickKart,Indiranagar,Spinach,Leafy Green,02-06-2024,Sunday,96,15 INR,0 INR,No,Clear,No
FreshMart,Indiranagar,Tomatoes,Vegetable,03-06-2024,Monday,86,30 INR,20 INR,Yes,Rainy,No
FreshMart,Indiranagar,Apples,Fruit,03-06-2024,Monday,151,60 INR,50 INR,No,Cloudy,No
FreshMart,Indiranagar,Cabbage,Vegetable,03-06-2024,Monday,73,20 INR,20 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Bananas,Fruit,03-06-2024,Monday,123,25 INR,15 INR,Yes,Cloudy,Yes
FreshMart,Indiranagar,Potatoes,Vegetable,03-06-2024,Monday,110,18 INR,3 INR,Yes,Rainy,Yes
FreshMart,Indiranagar,Spinach,Leafy Green,03-06-2024,Monday,137,15 INR,5 INR,No,Rainy,No
UrbanBite,Indiranagar,Tomatoes,Vegetable,03-06-2024,Monday,79,30 INR,15 INR,No,Clear,No
UrbanBite,Indiranagar,Apples,Fruit,03-06-2024,Monday,78,60 INR,45 INR,Yes,Clear,Yes
UrbanBite,Indiranagar,Cabbage,Vegetable,03-06-2024,Monday,132,20 INR,20 INR,Yes,Rainy,Yes
UrbanBite,Indiranagar,Bananas,Fruit,03-06-2024,Monday,112,25 INR,15 INR,Yes,Rainy,No
UrbanBite,Indiranagar,Potatoes,Vegetable,03-06-2024,Monday,53,18 INR,13 INR,Yes,Cloudy,No
UrbanBite,Indiranagar,Spinach,Leafy Green,03-06-2024,Monday,83,15 INR,15 INR,Yes,Clear,No
DailyGro,Indiranagar,Tomatoes,Vegetable,03-06-2024,Monday,111,30 INR,25 INR,Yes,Clear,Yes
DailyGro,Indiranagar,Apples,Fruit,03-06-2024,Monday,125,60 INR,55 INR,Yes,Clear,Yes
DailyGro,Indiranagar,Cabbage,Vegetable,03-06-2024,Monday,79,20 INR,10 INR,Yes,Cloudy,No
DailyGro,Indiranagar,Bananas,Fruit,03-06-2024,Monday,12,25 INR,20 INR,No,Rainy,No
DailyGro,Indiranagar,Potatoes,Vegetable,03-06-2024,Monday,115,18 INR,8 INR,No,Cloudy,No
DailyGro,Indiranagar,Spinach,Leafy Green,03-06-2024,Monday,63,15 INR,0 INR,No,Rainy,Yes
CityVeg,Indiranagar,Tomatoes,Vegetable,03-06-2024,Monday,39,30 INR,30 INR,No,Clear,Yes
CityVeg,Indiranagar,Apples,Fruit,03-06-2024,Monday,15,60 INR,50 INR,No,Clear,No
CityVeg,Indiranagar,Cabbage,Vegetable,03-06-2024,Monday,124,20 INR,20 INR,Yes,Rainy,Yes
CityVeg,Indiranagar,Bananas,Fruit,03-06-2024,Monday,103,25 INR,10 INR,Yes,Cloudy,Yes
CityVeg,Indiranagar,Potatoes,Vegetable,03-06-2024,Monday,93,18 INR,8 INR,Yes,Rainy,No
CityVeg,Indiranagar,Spinach,Leafy Green,03-06-2024,Monday,141,15 INR,10 INR,No,Rainy,Yes
QuickKart,Indiranagar,Tomatoes,Vegetable,03-06-2024,Monday,119,30 INR,20 INR,No,Cloudy,No
QuickKart,Indiranagar,Apples,Fruit,03-06-2024,Monday,148,60 INR,55 INR,No,Clear,Yes
QuickKart,Indiranagar,Cabbage,Vegetable,03-06-2024,Monday,58,20 INR,20 INR,No,Rainy,Yes
QuickKart,Indiranagar,Bananas,Fruit,03-06-2024,Monday,98,25 INR,15 INR,No,Cloudy,No
QuickKart,Indiranagar,Potatoes,Vegetable,03-06-2024,Monday,51,18 INR,13 INR,No,Cloudy,No
QuickKart,Indiranagar,Spinach,Leafy Green,03-06-2024,Monday,93,15 INR,10 INR,No,Clear,No
FreshMart,Indiranagar,Tomatoes,Vegetable,04-06-2024,Tuesday,92,30 INR,30 INR,Yes,Clear,No
FreshMart,Indiranagar,Apples,Fruit,04-06-2024,Tuesday,118,60 INR,50 INR,No,Clear,Yes
FreshMart,Indiranagar,Cabbage,Vegetable,04-06-2024,Tuesday,101,20 INR,20 INR,Yes,Cloudy,Yes
FreshMart,Indiranagar,Bananas,Fruit,04-06-2024,Tuesday,118,25 INR,10 INR,Yes,Cloudy,No
FreshMart,Indiranagar,Potatoes,Vegetable,04-06-2024,Tuesday,121,18 INR,3 INR,No,Rainy,Yes
FreshMart,Indiranagar,Spinach,Leafy Green,04-06-2024,Tuesday,164,15 INR,15 INR,Yes,Cloudy,Yes
UrbanBite,Indiranagar,Tomatoes,Vegetable,04-06-2024,Tuesday,90,30 INR,15 INR,No,Clear,Yes
UrbanBite,Indiranagar,Apples,Fruit,04-06-2024,Tuesday,71,60 INR,45 INR,Yes,Clear,Yes
UrbanBite,Indiranagar,Cabbage,Vegetable,04-06-2024,Tuesday,107,20 INR,5 INR,No,Rainy,Yes
UrbanBite,Indiranagar,Bananas,Fruit,04-06-2024,Tuesday,75,25 INR,15 INR,No,Rainy,Yes
UrbanBite,Indiranagar,Potatoes,Vegetable,04-06-2024,Tuesday,144,18 INR,3 INR,Yes,Clear,Yes
UrbanBite,Indiranagar,Spinach,Leafy Green,04-06-2024,Tuesday,91,15 INR,10 INR,No,Rainy,Yes
DailyGro,Indiranagar,Tomatoes,Vegetable,04-06-2024,Tuesday,83,30 INR,25 INR,No,Clear,No
DailyGro,Indiranagar,Apples,Fruit,04-06-2024,Tuesday,85,60 INR,60 INR,No,Clear,No
DailyGro,Indiranagar,Cabbage,Vegetable,04-06-2024,Tuesday,121,20 INR,5 INR,No,Cloudy,Yes
DailyGro,Indiranagar,Bananas,Fruit,04-06-2024,Tuesday,95,25 INR,15 INR,No,Rainy,Yes
DailyGro,Indiranagar,Potatoes,Vegetable,04-06-2024,Tuesday,80,18 INR,13 INR,Yes,Rainy,No
DailyGro,Indiranagar,Spinach,Leafy Green,04-06-2024,Tuesday,149,15 INR,15 INR,No,Cloudy,Yes
CityVeg,Indiranagar,Tomatoes,Vegetable,04-06-2024,Tuesday,74,30 INR,25 INR,No,Rainy,Yes
CityVeg,Indiranagar,Apples,Fruit,04-06-2024,Tuesday,101,60 INR,60 INR,No,Cloudy,No
CityVeg,Indiranagar,Cabbage,Vegetable,04-06-2024,Tuesday,119,20 INR,5 INR,Yes,Cloudy,Yes
CityVeg,Indiranagar,Bananas,Fruit,04-06-2024,Tuesday,51,25 INR,25 INR,No,Cloudy,Yes
CityVeg,Indiranagar,Potatoes,Vegetable,04-06-2024,Tuesday,114,18 INR,18 INR,Yes,Clear,Yes
CityVeg,Indiranagar,Spinach,Leafy Green,04-06-2024,Tuesday,68,15 INR,15 INR,No,Clear,No
QuickKart,Indiranagar,Tomatoes,Vegetable,04-06-2024,Tuesday,124,30 INR,20 INR,No,Clear,No
QuickKart,Indiranagar,Apples,Fruit,04-06-2024,Tuesday,71,60 INR,45 INR,No,Cloudy,No
QuickKart,Indiranagar,Cabbage,Vegetable,04-06-2024,Tuesday,120,20 INR,15 INR,Yes,Rainy,No
QuickKart,Indiranagar,Bananas,Fruit,04-06-2024,Tuesday,133,25 INR,20 INR,No,Clear,Yes
QuickKart,Indiranagar,Potatoes,Vegetable,04-06-2024,Tuesday,125,18 INR,18 INR,No,Cloudy,Yes
QuickKart,Indiranagar,Spinach,Leafy Green,04-06-2024,Tuesday,107,15 INR,0 INR,No,Cloudy,No
FreshMart,Indiranagar,Tomatoes,Vegetable,05-06-2024,Wednesday,93,30 INR,15 INR,Yes,Rainy,No
FreshMart,Indiranagar,Apples,Fruit,05-06-2024,Wednesday,82,60 INR,50 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Cabbage,Vegetable,05-06-2024,Wednesday,144,20 INR,15 INR,No,Rainy,Yes
FreshMart,Indiranagar,Bananas,Fruit,05-06-2024,Wednesday,79,25 INR,15 INR,No,Rainy,No
FreshMart,Indiranagar,Potatoes,Vegetable,05-06-2024,Wednesday,68,18 INR,13 INR,No,Cloudy,Yes
FreshMart,Indiranagar,Spinach,Leafy Green,05-06-2024,Wednesday,119,15 INR,5 INR,Yes,Clear,Yes
UrbanBite,Indiranagar,Tomatoes,Vegetable,05-06-2024,Wednesday,76,30 INR,30 INR,Yes,Cloudy,Yes
UrbanBite,Indiranagar,Apples,Fruit,05-06-2024,Wednesday,71,60 INR,55 INR,No,Rainy,Yes
UrbanBite,Indiranagar,Cabbage,Vegetable,05-06-2024,Wednesday,56,20 INR,15 INR,No,Cloudy,No
UrbanBite,Indiranagar,Bananas,Fruit,05-06-2024,Wednesday,85,25 INR,25 INR,No,Cloudy,No
UrbanBite,Indiranagar,Potatoes,Vegetable,05-06-2024,Wednesday,97,18 INR,13 INR,No,Rainy,Yes
UrbanBite,Indiranagar,Spinach,Leafy Green,05-06-2024,Wednesday,107,15 INR,15 INR,Yes,Rainy,No
DailyGro,Indiranagar,Tomatoes,Vegetable,05-06-2024,Wednesday,128,30 INR,25 INR,No,Cloudy,No
DailyGro,Indiranagar,Apples,Fruit,05-06-2024,Wednesday,115,60 INR,60 INR,No,Rainy,Yes
DailyGro,Indiranagar,Cabbage,Vegetable,05-06-2024,Wednesday,94,20 INR,10 INR,No,Rainy,No
DailyGro,Indiranagar,Bananas,Fruit,05-06-2024,Wednesday,94,25 INR,15 INR,No,Clear,Yes
DailyGro,Indiranagar,Potatoes,Vegetable,05-06-2024,Wednesday,115,18 INR,3 INR,Yes,Cloudy,No
DailyGro,Indiranagar,Spinach,Leafy Green,05-06-2024,Wednesday,138,15 INR,0 INR,No,Clear,No
CityVeg,Indiranagar,Tomatoes,Vegetable,05-06-2024,Wednesday,103,30 INR,20 INR,Yes,Clear,Yes
CityVeg,Indiranagar,Apples,Fruit,05-06-2024,Wednesday,85,60 INR,50 INR,No,Clear,Yes
CityVeg,Indiranagar,Cabbage,Vegetable,05-06-2024,Wednesday,70,20 INR,5 INR,Yes,Rainy,Yes
CityVeg,Indiranagar,Bananas,Fruit,05-06-2024,Wednesday,56,25 INR,10 INR,Yes,Cloudy,No
CityVeg,Indiranagar,Potatoes,Vegetable,05-06-2024,Wednesday,119,18 INR,3 INR,No,Rainy,Yes
CityVeg,Indiranagar,Spinach,Leafy Green,05-06-2024,Wednesday,117,15 INR,5 INR,No,Cloudy,Yes
QuickKart,Indiranagar,Tomatoes,Vegetable,05-06-2024,Wednesday,117,30 INR,25 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Apples,Fruit,05-06-2024,Wednesday,96,60 INR,60 INR,Yes,Clear,No
QuickKart,Indiranagar,Cabbage,Vegetable,05-06-2024,Wednesday,142,20 INR,20 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Bananas,Fruit,05-06-2024,Wednesday,85,25 INR,10 INR,No,Clear,Yes
QuickKart,Indiranagar,Potatoes,Vegetable,05-06-2024,Wednesday,128,18 INR,13 INR,No,Clear,Yes
QuickKart,Indiranagar,Spinach,Leafy Green,05-06-2024,Wednesday,98,15 INR,15 INR,Yes,Clear,No
FreshMart,Indiranagar,Tomatoes,Vegetable,06-06-2024,Thursday,81,30 INR,25 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Apples,Fruit,06-06-2024,Thursday,117,60 INR,55 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Cabbage,Vegetable,06-06-2024,Thursday,112,20 INR,5 INR,No,Rainy,Yes
FreshMart,Indiranagar,Bananas,Fruit,06-06-2024,Thursday,110,25 INR,15 INR,Yes,Clear,No
FreshMart,Indiranagar,Potatoes,Vegetable,06-06-2024,Thursday,102,18 INR,13 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Spinach,Leafy Green,06-06-2024,Thursday,98,15 INR,0 INR,No,Rainy,No
UrbanBite,Indiranagar,Tomatoes,Vegetable,06-06-2024,Thursday,171,30 INR,30 INR,No,Rainy,No
UrbanBite,Indiranagar,Apples,Fruit,06-06-2024,Thursday,135,60 INR,55 INR,No,Clear,Yes
UrbanBite,Indiranagar,Cabbage,Vegetable,06-06-2024,Thursday,121,20 INR,20 INR,Yes,Clear,No
UrbanBite,Indiranagar,Bananas,Fruit,06-06-2024,Thursday,103,25 INR,10 INR,No,Clear,Yes
UrbanBite,Indiranagar,Potatoes,Vegetable,06-06-2024,Thursday,130,18 INR,8 INR,No,Cloudy,Yes
UrbanBite,Indiranagar,Spinach,Leafy Green,06-06-2024,Thursday,115,15 INR,5 INR,No,Cloudy,No
DailyGro,Indiranagar,Tomatoes,Vegetable,06-06-2024,Thursday,100,30 INR,25 INR,No,Rainy,Yes
DailyGro,Indiranagar,Apples,Fruit,06-06-2024,Thursday,90,60 INR,60 INR,No,Cloudy,No
DailyGro,Indiranagar,Cabbage,Vegetable,06-06-2024,Thursday,97,20 INR,20 INR,Yes,Cloudy,Yes
DailyGro,Indiranagar,Bananas,Fruit,06-06-2024,Thursday,4,25 INR,25 INR,Yes,Cloudy,No
DailyGro,Indiranagar,Potatoes,Vegetable,06-06-2024,Thursday,106,18 INR,3 INR,No,Clear,No
DailyGro,Indiranagar,Spinach,Leafy Green,06-06-2024,Thursday,85,15 INR,10 INR,Yes,Rainy,No
CityVeg,Indiranagar,Tomatoes,Vegetable,06-06-2024,Thursday,147,30 INR,15 INR,No,Clear,No
CityVeg,Indiranagar,Apples,Fruit,06-06-2024,Thursday,100,60 INR,60 INR,No,Rainy,No
CityVeg,Indiranagar,Cabbage,Vegetable,06-06-2024,Thursday,64,20 INR,5 INR,Yes,Rainy,No
CityVeg,Indiranagar,Bananas,Fruit,06-06-2024,Thursday,98,25 INR,25 INR,Yes,Rainy,No
CityVeg,Indiranagar,Potatoes,Vegetable,06-06-2024,Thursday,68,18 INR,18 INR,Yes,Cloudy,Yes
CityVeg,Indiranagar,Spinach,Leafy Green,06-06-2024,Thursday,114,15 INR,0 INR,No,Rainy,Yes
QuickKart,Indiranagar,Tomatoes,Vegetable,06-06-2024,Thursday,108,30 INR,25 INR,No,Clear,Yes
QuickKart,Indiranagar,Apples,Fruit,06-06-2024,Thursday,128,60 INR,55 INR,No,Cloudy,No
QuickKart,Indiranagar,Cabbage,Vegetable,06-06-2024,Thursday,76,20 INR,15 INR,No,Rainy,No
QuickKart,Indiranagar,Bananas,Fruit,06-06-2024,Thursday,101,25 INR,25 INR,Yes,Rainy,No
QuickKart,Indiranagar,Potatoes,Vegetable,06-06-2024,Thursday,59,18 INR,18 INR,Yes,Cloudy,Yes
QuickKart,Indiranagar,Spinach,Leafy Green,06-06-2024,Thursday,121,15 INR,0 INR,Yes,Cloudy,Yes
FreshMart,Indiranagar,Tomatoes,Vegetable,07-06-2024,Friday,115,30 INR,25 INR,Yes,Cloudy,No
FreshMart,Indiranagar,Apples,Fruit,07-06-2024,Friday,114,60 INR,45 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Cabbage,Vegetable,07-06-2024,Friday,100,20 INR,15 INR,Yes,Rainy,No
FreshMart,Indiranagar,Bananas,Fruit,07-06-2024,Friday,112,25 INR,15 INR,Yes,Clear,Yes
FreshMart,Indiranagar,Potatoes,Vegetable,07-06-2024,Friday,148,18 INR,18 INR,No,Clear,Yes
FreshMart,Indiranagar,Spinach,Leafy Green,07-06-2024,Friday,91,15 INR,5 INR,No,Rainy,No
UrbanBite,Indiranagar,Tomatoes,Vegetable,07-06-2024,Friday,104,30 INR,30 INR,No,Clear,Yes
UrbanBite,Indiranagar,Apples,Fruit,07-06-2024,Friday,67,60 INR,55 INR,Yes,Clear,Yes
UrbanBite,Indiranagar,Cabbage,Vegetable,07-06-2024,Friday,73,20 INR,20 INR,No,Rainy,Yes
UrbanBite,Indiranagar,Bananas,Fruit,07-06-2024,Friday,102,25 INR,20 INR,No,Cloudy,Yes
